State_Name,District_Name,YEAR,Season,Crop,Area,Production,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
telangana,karimnagar,2013,whole year,soyabean,12294.0,19793.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,karimnagar,2014,kharif,arhar/tur,3126.0,2254.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,banana,31.0,1307.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,castor seed,66.0,38.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,cotton(lint),214586.0,585694.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,cowpea(lobia),251.0,365.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,dry chillies,3923.0,9835.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,groundnut,25.0,19.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,jowar,4.0,4.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,maize,53598.0,245318.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,moong(green gram),3044.0,1129.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,onion,18.0,280.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,other kharif pulses,11.0,6.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,rice,179282.0,632136.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,sesamum,10.0,2.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,soyabean,16533.0,17872.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,sugarcane,2046.0,165728.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,turmeric,10363.0,64986.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,kharif,urad,68.0,45.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,bajra,1503.0,1408.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,cowpea(lobia),2650.0,4545.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,dry chillies,415.0,1702.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,gram,1719.0,2121.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,groundnut,6947.0,14366.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,horse-gram,4.0,2.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,jowar,1271.0,1940.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,maize,54493.0,296987.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,moong(green gram),4308.0,2537.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,onion,551.0,15051.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,other  rabi pulses,42.0,84.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,rapeseed &mustard,1119.0,2269.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,rice,99151.0,358827.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,sesamum,7269.0,3664.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,sunflower,542.0,810.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,tobacco,8.0,31.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,rabi,urad,2315.0,940.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,karimnagar,2014,whole year,coriander,15.0,4.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2011,kharif,arhar/tur,5591.0,2119.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,bajra,4.0,3.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,cotton(lint),171684.0,211070.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,dry chillies,22515.0,72904.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,groundnut,171.0,301.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,jowar,64.0,97.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,maize,11359.0,48321.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,mesta,23.0,,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,moong(green gram),4589.0,2795.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,other oilseeds,2834.0,44239.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,rice,150051.0,366113.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,sesamum,555.0,113.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,soyabean,16.0,26.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,kharif,urad,239.0,168.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,arhar/tur,454.0,172.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,cowpea(lobia),2403.0,1915.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,dry chillies,10263.0,40282.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,gram,253.0,215.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,groundnut,5177.0,9122.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,horse-gram,4.0,1.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,jowar,1951.0,878.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,maize,16043.0,88269.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,moong(green gram),6252.0,4614.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,rice,15263.0,45575.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,sesamum,1860.0,385.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,rabi,urad,7415.0,6688.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,banana,991.0,36834.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,cashewnut,6581.0,5049.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,coconut,675.0,9260204.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,sugarcane,4680.0,421125.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,sunflower,128.0,133.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,sweet potato,12.0,154.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,tobacco,4875.0,14322.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2011,whole year,turmeric,768.0,4209.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,khammam,2013,kharif,arhar/tur,1981.0,1135.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,bajra,2.0,2.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,banana,668.0,20804.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,cashewnut,4208.0,2693.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,cotton(lint),175049.0,548747.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,cowpea(lobia),15.0,7.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,dry chillies,19955.0,73335.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,groundnut,714.0,846.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,jowar,358.0,341.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,maize,18361.0,88133.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,mesta,7.0,64.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,moong(green gram),5688.0,3697.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,onion,1.0,19.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,other oilseeds,3494.0,44021.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,rice,148142.0,432575.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,sesamum,493.0,178.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,sugarcane,5140.0,490001.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,turmeric,252.0,1280.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,kharif,urad,28.0,23.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,bajra,6.0,6.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,cowpea(lobia),2040.0,1306.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,dry chillies,10152.0,52486.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,gram,86.0,148.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,groundnut,5652.0,9738.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,horse-gram,37.0,18.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,jowar,358.0,341.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,maize,18883.0,115564.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,moong(green gram),2714.0,2635.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,rapeseed &mustard,1.0,1.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,rice,43642.0,142709.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,sesamum,3179.0,731.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,sunflower,132.0,127.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,tobacco,2572.0,7022.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,rabi,urad,2118.0,2234.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,whole year,coconut,442.0,6924.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2013,whole year,soyabean,91.0,147.0,2.4,29.0,0.2,24.4,8.5,213.4,453.8,230.6,161.4,205.9,16.4,2.7
telangana,khammam,2014,kharif,arhar/tur,1873.0,978.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,banana,358.0,15518.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,cashewnut,4077.0,2283.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,coconut,437.0,9222.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,cotton(lint),157416.0,484286.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,dry chillies,20843.0,78432.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,groundnut,351.0,552.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,jowar,1.0,1.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,maize,16750.0,56330.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,mesta,177.0,1255.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,moong(green gram),4845.0,2423.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,onion,1.0,16.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,other oilseeds,3319.0,89158.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,rice,110439.0,328435.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,sesamum,262.0,80.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,sugarcane,5581.0,464088.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,turmeric,172.0,856.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,kharif,urad,16.0,10.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,cowpea(lobia),1374.0,1944.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,dry chillies,5795.0,35645.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,gram,18.0,25.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,groundnut,4024.0,7662.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,horse-gram,16.0,6.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,jowar,529.0,599.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,maize,16045.0,104694.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,moong(green gram),6403.0,3631.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,onion,3.0,82.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,rice,35269.0,127744.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,sesamum,864.0,79.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,sunflower,68.0,97.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,sweet potato,16.0,124.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,tobacco,2256.0,6035.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,khammam,2014,rabi,urad,2025.0,822.0,0.2,2.9,58.3,10.3,73.3,62.3,146.0,205.2,146.8,29.6,10.8,0.7
telangana,mahbubnagar,2011,kharif,arhar/tur,121184.0,20844.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,bajra,2322.0,1275.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,castor seed,77338.0,32327.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,cotton(lint),185291.0,219079.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,cowpea(lobia),200.0,18.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,dry chillies,9986.0,17745.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,groundnut,14257.0,14499.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,horse-gram,831.0,53.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,jowar,26688.0,22284.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,maize,141454.0,191812.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,moong(green gram),16862.0,5666.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,onion,4191.0,47098.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,ragi,1219.0,1269.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,rice,120826.0,266609.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,sesamum,589.0,175.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,small millets,186.0,123.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,soyabean,2.0,3.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,kharif,urad,1481.0,1038.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,bajra,20.0,11.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,cowpea(lobia),41.0,33.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,dry chillies,115.0,374.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,gram,26055.0,3726.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,groundnut,91522.0,140120.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,horse-gram,480.0,73.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,jowar,12692.0,6409.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,maize,4976.0,23935.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,onion,1750.0,47784.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,ragi,212.0,375.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,rice,51242.0,129950.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,safflower,823.0,613.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,urad,169.0,70.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,rabi,wheat,14.0,20.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,whole year,coconut,4.0,58424.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,whole year,potato,8.0,80.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,whole year,sugarcane,2685.0,220375.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,whole year,sunflower,6111.0,2494.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
telangana,mahbubnagar,2011,whole year,tobacco,1828.0,2734.0,0.0,11.9,2.6,25.6,9.3,83.9,268.2,225.9,107.6,13.9,4.2,0.0
